AuthorID,PublicationID,Title,Genre,PublicationYear,Price
13,13,BookNum6887,Fiction,1980,1591
13,20,BookNum6888,Western,1816,810
14,18,BookNum6889,Mystery,1861,613
35,15,BookNum6890,Thriller,1957,1289
11,18,BookNum6891,Mystery,1971,1403
15,3,BookNum6892,Western,1936,489
3,13,BookNum6893,Western,1991,1265
28,17,BookNum6894,Horror,2013,834
19,19,BookNum6895,Comic,1930,135
17,3,BookNum6896,Fiction,1899,1268
25,20,BookNum6897,Western,1916,1922
1,1,BookNum6898,Horror,1858,650
40,10,BookNum6899,Historical,1831,244
47,10,BookNum6900,Western,1921,1570
13,6,BookNum6901,Thriller,1883,184
46,18,BookNum6902,Western,1908,1527
22,13,BookNum6903,Thriller,1983,354
28,9,BookNum6904,Mystery,1978,1172
2,3,BookNum6905,Horror,1917,117
21,5,BookNum6906,Mystery,1968,1018
13,7,BookNum6907,Horror,1906,928
21,11,BookNum6908,Comic,1820,1177
2,6,BookNum6909,Comic,1811,544
34,4,BookNum6910,Thriller,1873,388
20,1,BookNum6911,Western,2018,680
11,5,BookNum6912,Western,1895,55
17,12,BookNum6913,Western,1953,1042
11,18,BookNum6914,Western,1812,1946
12,16,BookNum6915,Thriller,1884,1258
11,12,BookNum6916,Thriller,1840,1522
2,19,BookNum6917,Comic,1926,1110
30,10,BookNum6918,Western,1980,1079
2,4,BookNum6919,Comic,1942,1364
44,3,BookNum6920,Historical,1879,119
4,6,BookNum6921,Thriller,1826,1231
4,1,BookNum6922,Children,1877,1293
2,18,BookNum6923,Western,1953,690
33,4,BookNum6924,Comic,1997,457
11,18,BookNum6925,Historical,1827,342
23,15,BookNum6926,Western,1837,317
12,13,BookNum6927,Mystery,1994,1572
46,13,BookNum6928,Western,1963,151
16,17,BookNum6929,Fiction,1894,1309
35,7,BookNum6930,Historical,1907,1143
3,9,BookNum6931,Historical,1892,1373
45,15,BookNum6932,Children,1988,1593
23,20,BookNum6933,Mystery,1911,58
9,2,BookNum6934,Western,1817,1365
11,10,BookNum6935,Children,1928,942
14,11,BookNum6936,Horror,1811,368
22,17,BookNum6937,Western,1980,1128
16,1,BookNum6938,Horror,1839,394
36,18,BookNum6939,Comic,1951,826
20,9,BookNum6940,Western,1935,654
39,3,BookNum6941,Historical,1954,1835
10,18,BookNum6942,Horror,1966,1105
41,18,BookNum6943,Children,1827,1195
13,2,BookNum6944,Horror,1811,808
48,1,BookNum6945,Children,1975,754
14,9,BookNum6946,Mystery,1957,690
23,2,BookNum6947,Western,1841,772
42,4,BookNum6948,Historical,1892,1112
50,9,BookNum6949,Children,1959,79
13,8,BookNum6950,Thriller,1871,401
26,18,BookNum6951,Mystery,1918,1221
25,17,BookNum6952,Mystery,2020,931
45,8,BookNum6953,Children,1923,769
48,19,BookNum6954,Comic,1997,467
16,6,BookNum6955,Horror,1819,1823
48,17,BookNum6956,Mystery,1999,1834
49,8,BookNum6957,Comic,1896,134
37,5,BookNum6958,Historical,1864,364
48,15,BookNum6959,Historical,1907,1336
23,17,BookNum6960,Fiction,2018,1531
5,2,BookNum6961,Thriller,1855,34
50,15,BookNum6962,Western,1843,748
40,12,BookNum6963,Fiction,2002,1971
33,11,BookNum6964,Historical,1943,1629
42,4,BookNum6965,Western,1951,1150
34,6,BookNum6966,Comic,1991,1496
49,15,BookNum6967,Western,1956,803
33,1,BookNum6968,Comic,2016,625
24,1,BookNum6969,Children,1829,1729
6,7,BookNum6970,Children,1929,1843
39,20,BookNum6971,Mystery,2001,1028
6,20,BookNum6972,Horror,1953,698
33,19,BookNum6973,Mystery,1933,1003
49,11,BookNum6974,Mystery,1978,904
37,19,BookNum6975,Historical,2021,1145
16,1,BookNum6976,Horror,1892,1211
5,17,BookNum6977,Fiction,1934,640
7,15,BookNum6978,Mystery,2015,1300
4,9,BookNum6979,Fiction,1925,920
44,11,BookNum6980,Western,2000,749
48,5,BookNum6981,Mystery,1950,180
34,2,BookNum6982,Historical,1840,893
37,18,BookNum6983,Comic,1822,1856
13,18,BookNum6984,Mystery,1897,1601
2,9,BookNum6985,Western,1915,912
9,11,BookNum6986,Comic,1833,1153
10,4,BookNum6987,Comic,1804,308
43,8,BookNum6988,Horror,1813,1206
23,9,BookNum6989,Thriller,1872,618
40,5,BookNum6990,Horror,1994,351
7,8,BookNum6991,Comic,1969,1332
26,3,BookNum6992,Comic,1916,677
33,4,BookNum6993,Mystery,1960,1451
34,7,BookNum6994,Children,1981,677
26,12,BookNum6995,Comic,1962,1312
46,2,BookNum6996,Historical,1913,1833
44,5,BookNum6997,Thriller,1992,1111
1,16,BookNum6998,Children,1978,949
27,4,BookNum6999,Historical,1888,1896
17,1,BookNum7000,Mystery,1908,20
49,2,BookNum7001,Western,2020,1588
11,16,BookNum7002,Mystery,1820,663
34,13,BookNum7003,Comic,1817,974
28,17,BookNum7004,Fiction,1957,70
38,16,BookNum7005,Horror,1857,333
50,12,BookNum7006,Western,2014,1587
31,2,BookNum7007,Fiction,2004,1041
31,10,BookNum7008,Historical,1846,1649
23,12,BookNum7009,Horror,1974,242
17,15,BookNum7010,Western,1945,1119
12,19,BookNum7011,Mystery,1918,345
6,16,BookNum7012,Horror,1874,874
42,9,BookNum7013,Fiction,1936,1291
41,17,BookNum7014,Mystery,1820,620
14,19,BookNum7015,Fiction,1946,208
18,13,BookNum7016,Children,1826,674
23,5,BookNum7017,Historical,1832,1259
24,4,BookNum7018,Mystery,1812,1567
10,16,BookNum7019,Comic,1802,1241
36,12,BookNum7020,Comic,1808,63
27,8,BookNum7021,Historical,1991,991
31,3,BookNum7022,Comic,1820,1182
33,14,BookNum7023,Historical,1938,1396
18,19,BookNum7024,Western,1848,726
46,3,BookNum7025,Mystery,1915,1284
35,5,BookNum7026,Thriller,1969,739
43,17,BookNum7027,Historical,1838,363
9,17,BookNum7028,Mystery,1965,1402
21,14,BookNum7029,Children,1937,313
27,3,BookNum7030,Children,1839,907
3,1,BookNum7031,Horror,1809,703
26,15,BookNum7032,Children,1933,1683
28,4,BookNum7033,Horror,2006,1705
13,12,BookNum7034,Western,1981,822
2,13,BookNum7035,Thriller,1908,1059
20,11,BookNum7036,Mystery,1862,1939
20,3,BookNum7037,Horror,2010,416
35,8,BookNum7038,Mystery,1865,1855
4,2,BookNum7039,Comic,2022,258
35,8,BookNum7040,Fiction,1871,237
33,20,BookNum7041,Historical,1955,1299
26,11,BookNum7042,Horror,1875,435
20,15,BookNum7043,Comic,1896,350
35,1,BookNum7044,Fiction,1968,446
37,1,BookNum7045,Mystery,1876,834
35,2,BookNum7046,Mystery,1965,217
34,8,BookNum7047,Mystery,1972,1018
24,17,BookNum7048,Comic,1977,1206
35,4,BookNum7049,Thriller,1855,1477
30,17,BookNum7050,Comic,1835,1091
36,5,BookNum7051,Horror,1822,111
6,13,BookNum7052,Fiction,1934,1476
37,4,BookNum7053,Horror,1968,1394
35,15,BookNum7054,Fiction,2014,841
22,11,BookNum7055,Horror,1932,1547
33,10,BookNum7056,Thriller,1968,58
36,19,BookNum7057,Horror,1889,1619
41,18,BookNum7058,Historical,1859,1698
10,14,BookNum7059,Historical,1877,1937
18,12,BookNum7060,Mystery,1938,1149
31,3,BookNum7061,Horror,1890,608
44,6,BookNum7062,Thriller,1955,190
31,1,BookNum7063,Thriller,1812,264
40,17,BookNum7064,Children,1837,1426
11,6,BookNum7065,Horror,2020,1850
13,18,BookNum7066,Comic,2012,108
44,15,BookNum7067,Historical,1939,1315
50,16,BookNum7068,Children,2016,433
21,17,BookNum7069,Horror,1904,1559
10,11,BookNum7070,Children,1935,1130
10,1,BookNum7071,Horror,2004,1462
20,1,BookNum7072,Western,1808,1209
46,16,BookNum7073,Horror,1935,1928
4,13,BookNum7074,Horror,1825,1866
49,6,BookNum7075,Children,1926,1165
47,15,BookNum7076,Children,1952,1940
48,15,BookNum7077,Horror,1939,1070
25,11,BookNum7078,Mystery,1974,1116
41,13,BookNum7079,Horror,1971,1546
13,5,BookNum7080,Thriller,1861,130
9,13,BookNum7081,Historical,1974,481
32,6,BookNum7082,Comic,1939,1536
30,19,BookNum7083,Mystery,1815,1086
34,3,BookNum7084,Mystery,1852,1756
7,17,BookNum7085,Children,2000,1391
3,20,BookNum7086,Western,1911,1794
12,15,BookNum7087,Horror,2015,1090
10,15,BookNum7088,Western,1922,1589
3,1,BookNum7089,Fiction,1911,513
34,6,BookNum7090,Thriller,1943,985
10,11,BookNum7091,Mystery,1804,1957
20,15,BookNum7092,Fiction,1832,1412
14,9,BookNum7093,Children,1860,1945
37,4,BookNum7094,Comic,1830,223
17,8,BookNum7095,Historical,1869,1305
46,15,BookNum7096,Mystery,1995,1766
31,20,BookNum7097,Western,1885,407
21,19,BookNum7098,Western,1901,1807
14,7,BookNum7099,Thriller,1997,213
34,13,BookNum7100,Horror,2019,78
46,11,BookNum7101,Children,1999,1192
25,12,BookNum7102,Comic,1878,933
45,16,BookNum7103,Fiction,1956,756
31,9,BookNum7104,Mystery,1848,491
17,4,BookNum7105,Mystery,1868,1489
29,15,BookNum7106,Thriller,1974,1388
34,19,BookNum7107,Historical,1966,434
37,6,BookNum7108,Fiction,1956,214
23,5,BookNum7109,Horror,1834,1331
6,4,BookNum7110,Comic,1911,1379
46,3,BookNum7111,Mystery,1945,1296
48,13,BookNum7112,Comic,1970,545
50,1,BookNum7113,Children,1989,443
23,1,BookNum7114,Horror,1895,1606
34,5,BookNum7115,Horror,1905,1421
21,8,BookNum7116,Historical,1869,1563
28,12,BookNum7117,Mystery,1913,513
14,3,BookNum7118,Comic,2004,900
22,5,BookNum7119,Historical,1972,577
5,13,BookNum7120,Children,1883,359
6,9,BookNum7121,Western,2006,931
45,19,BookNum7122,Comic,1835,1241
48,3,BookNum7123,Comic,1866,1840
49,2,BookNum7124,Horror,1914,1973
42,1,BookNum7125,Thriller,1976,662
44,6,BookNum7126,Comic,1964,1873
46,9,BookNum7127,Thriller,1811,821
20,20,BookNum7128,Western,1839,1121
3,16,BookNum7129,Fiction,1937,1956
46,19,BookNum7130,Mystery,1994,1188
21,19,BookNum7131,Comic,1927,775
44,2,BookNum7132,Thriller,1927,1161
6,18,BookNum7133,Children,1983,212
35,4,BookNum7134,Children,1906,852
6,4,BookNum7135,Children,1893,1079
28,4,BookNum7136,Comic,1905,1610
49,14,BookNum7137,Comic,1850,1902
13,1,BookNum7138,Horror,1971,400
12,6,BookNum7139,Children,1937,1750
47,12,BookNum7140,Western,1885,497
19,7,BookNum7141,Western,1864,948
12,5,BookNum7142,Thriller,1931,564
16,18,BookNum7143,Children,2003,68
35,2,BookNum7144,Mystery,1860,780
7,11,BookNum7145,Western,1840,516
12,14,BookNum7146,Fiction,1912,186
38,15,BookNum7147,Comic,1859,476
13,13,BookNum7148,Historical,1882,884
11,7,BookNum7149,Mystery,1812,923
8,2,BookNum7150,Horror,1994,1308
17,3,BookNum7151,Horror,1960,484
15,4,BookNum7152,Thriller,1945,253
45,5,BookNum7153,Western,1983,926
12,3,BookNum7154,Thriller,1915,459
7,13,BookNum7155,Comic,1937,1722
18,1,BookNum7156,Thriller,1897,1411
7,15,BookNum7157,Children,1924,1345
11,5,BookNum7158,Historical,1903,1300
32,2,BookNum7159,Western,1837,204
39,11,BookNum7160,Thriller,1879,1403
23,2,BookNum7161,Mystery,1881,741
44,2,BookNum7162,Horror,2010,422
40,12,BookNum7163,Western,1961,1320
39,10,BookNum7164,Comic,1957,1549
38,18,BookNum7165,Thriller,1857,324
45,12,BookNum7166,Comic,1974,922
40,2,BookNum7167,Fiction,1869,1473
45,1,BookNum7168,Children,1984,1042
30,11,BookNum7169,Historical,1867,1612
50,9,BookNum7170,Historical,1870,1598
33,16,BookNum7171,Horror,1819,327
13,10,BookNum7172,Comic,1820,89
42,10,BookNum7173,Mystery,1931,869
43,12,BookNum7174,Historical,1877,41
14,17,BookNum7175,Fiction,1890,135
21,3,BookNum7176,Children,1886,201
40,19,BookNum7177,Historical,2007,1069
15,3,BookNum7178,Historical,1959,1344
9,14,BookNum7179,Fiction,1910,783
47,15,BookNum7180,Comic,1901,597
34,19,BookNum7181,Children,1991,1759
1,12,BookNum7182,Western,1871,1102
15,4,BookNum7183,Historical,1826,739
5,11,BookNum7184,Horror,1804,1364
2,20,BookNum7185,Thriller,1815,512
2,7,BookNum7186,Horror,1845,1495
24,12,BookNum7187,Horror,1983,1673
46,15,BookNum7188,Thriller,1919,1666
26,12,BookNum7189,Children,1907,1749
35,6,BookNum7190,Thriller,1962,969
1,16,BookNum7191,Mystery,2004,1417
20,1,BookNum7192,Horror,1911,168
21,5,BookNum7193,Historical,1856,1769
50,14,BookNum7194,Children,2014,1778
26,14,BookNum7195,Children,1948,972
42,9,BookNum7196,Horror,2003,1712
16,13,BookNum7197,Comic,1952,281
33,16,BookNum7198,Thriller,1930,240
38,5,BookNum7199,Thriller,1841,1176
9,19,BookNum7200,Fiction,1922,1613
23,16,BookNum7201,Horror,1930,641
24,16,BookNum7202,Comic,1999,385
11,14,BookNum7203,Thriller,1893,1645
32,14,BookNum7204,Comic,1892,67
6,12,BookNum7205,Mystery,1824,1551
9,16,BookNum7206,Western,1910,806
38,18,BookNum7207,Western,1935,1115
37,11,BookNum7208,Fiction,1828,436
22,14,BookNum7209,Comic,2019,1808
47,11,BookNum7210,Western,2021,961
21,14,BookNum7211,Historical,1946,604
39,17,BookNum7212,Children,2003,1567
23,10,BookNum7213,Horror,1912,675
13,19,BookNum7214,Horror,1893,1749
10,11,BookNum7215,Thriller,1885,1994
5,1,BookNum7216,Fiction,1964,747
9,14,BookNum7217,Thriller,1988,1497
45,9,BookNum7218,Fiction,2021,763
47,13,BookNum7219,Fiction,2010,256
29,11,BookNum7220,Comic,1866,698
48,9,BookNum7221,Fiction,1832,1846
12,20,BookNum7222,Horror,1938,266
6,12,BookNum7223,Thriller,1869,1065
10,11,BookNum7224,Western,2020,166
18,9,BookNum7225,Horror,1811,485
28,5,BookNum7226,Historical,1885,593
49,1,BookNum7227,Horror,1863,1063
41,2,BookNum7228,Comic,1863,244
47,7,BookNum7229,Comic,1890,1307
38,12,BookNum7230,Historical,1908,150
19,5,BookNum7231,Mystery,1982,512
11,5,BookNum7232,Historical,1804,483
5,7,BookNum7233,Thriller,1957,1469
28,3,BookNum7234,Children,1907,914
37,6,BookNum7235,Fiction,2012,99
25,4,BookNum7236,Children,2021,826
29,17,BookNum7237,Thriller,1864,1436
21,4,BookNum7238,Horror,1988,118
26,3,BookNum7239,Mystery,1985,685
39,17,BookNum7240,Mystery,1813,1383
17,2,BookNum7241,Comic,1808,103
20,6,BookNum7242,Mystery,1996,396
46,16,BookNum7243,Comic,1998,1358
30,8,BookNum7244,Horror,1881,557
18,13,BookNum7245,Horror,1978,998
48,19,BookNum7246,Fiction,2010,1356
19,3,BookNum7247,Fiction,1972,1793
29,20,BookNum7248,Mystery,1910,805
18,14,BookNum7249,Horror,2014,1040
42,10,BookNum7250,Historical,1891,1166
48,17,BookNum7251,Children,1837,1436
16,10,BookNum7252,Western,1952,741
22,16,BookNum7253,Thriller,1884,637
13,18,BookNum7254,Fiction,1985,1485
35,14,BookNum7255,Mystery,2022,1603
38,10,BookNum7256,Thriller,1837,712
10,6,BookNum7257,Children,1919,1230
48,3,BookNum7258,Comic,1809,1695
17,6,BookNum7259,Horror,1824,1704
39,7,BookNum7260,Western,2006,752
42,13,BookNum7261,Horror,1974,453
13,11,BookNum7262,Horror,1942,1761
3,9,BookNum7263,Horror,1912,1849
49,19,BookNum7264,Fiction,2017,770
20,1,BookNum7265,Historical,1949,407
21,15,BookNum7266,Comic,1825,428
35,4,BookNum7267,Children,1958,1905
49,12,BookNum7268,Comic,1878,78
32,7,BookNum7269,Horror,2016,1813
28,12,BookNum7270,Historical,1873,1110
21,3,BookNum7271,Western,1825,409
43,18,BookNum7272,Thriller,1996,374
50,20,BookNum7273,Horror,1843,906
4,9,BookNum7274,Historical,2019,637
30,16,BookNum7275,Horror,1989,397
41,18,BookNum7276,Western,1918,1947
10,19,BookNum7277,Historical,2003,1704
3,1,BookNum7278,Thriller,1967,1108
20,5,BookNum7279,Western,1842,1090
36,9,BookNum7280,Mystery,1963,1149
13,9,BookNum7281,Western,1807,863
47,19,BookNum7282,Horror,1929,1319
46,13,BookNum7283,Mystery,1919,551
2,9,BookNum7284,Children,1954,1832
6,1,BookNum7285,Historical,1879,1856
8,9,BookNum7286,Comic,1880,1081
24,2,BookNum7287,Western,1999,466
48,8,BookNum7288,Children,2002,820
46,6,BookNum7289,Comic,1800,754
17,12,BookNum7290,Mystery,1853,215
10,3,BookNum7291,Children,1947,74
26,8,BookNum7292,Thriller,1941,57
19,5,BookNum7293,Mystery,1933,882
6,4,BookNum7294,Fiction,1830,1768
29,1,BookNum7295,Horror,1866,1106
10,17,BookNum7296,Horror,1899,193
23,9,BookNum7297,Horror,1826,1363
43,2,BookNum7298,Horror,1905,1977
18,14,BookNum7299,Mystery,1872,90
41,13,BookNum7300,Horror,1894,1650
9,3,BookNum7301,Thriller,1955,1003
21,17,BookNum7302,Horror,1806,314
41,20,BookNum7303,Historical,1834,878
34,10,BookNum7304,Fiction,1955,214
32,3,BookNum7305,Western,2009,144
44,13,BookNum7306,Western,1876,1266
22,2,BookNum7307,Fiction,1901,952
5,14,BookNum7308,Comic,1855,1734
32,1,BookNum7309,Historical,1858,449
23,13,BookNum7310,Historical,1839,334
50,2,BookNum7311,Western,1932,1784
47,4,BookNum7312,Western,1995,1162
21,9,BookNum7313,Comic,1860,340
43,12,BookNum7314,Historical,1951,123
3,12,BookNum7315,Mystery,2008,1874
16,17,BookNum7316,Thriller,1943,1383
41,13,BookNum7317,Western,1936,1993
34,13,BookNum7318,Children,1981,485
19,1,BookNum7319,Children,1842,1192
19,2,BookNum7320,Thriller,1985,1613
13,1,BookNum7321,Comic,1977,1892
46,1,BookNum7322,Children,1942,184
32,17,BookNum7323,Children,1872,290
2,8,BookNum7324,Historical,1807,372
14,3,BookNum7325,Comic,1924,621
19,20,BookNum7326,Thriller,1959,1988
27,2,BookNum7327,Comic,2021,646
27,7,BookNum7328,Horror,1885,439
14,9,BookNum7329,Historical,1892,1593
2,15,BookNum7330,Historical,1848,1625
49,13,BookNum7331,Western,1805,646
32,15,BookNum7332,Thriller,1882,1006
10,6,BookNum7333,Children,1956,1824
21,20,BookNum7334,Western,1990,822
34,9,BookNum7335,Historical,1861,1335
35,15,BookNum7336,Historical,1906,732
10,19,BookNum7337,Historical,1896,1296
20,12,BookNum7338,Children,1810,1597
31,15,BookNum7339,Thriller,1813,1370
29,15,BookNum7340,Thriller,2002,980
28,16,BookNum7341,Historical,1946,1121
34,16,BookNum7342,Fiction,1808,1393
4,6,BookNum7343,Horror,1905,92
20,3,BookNum7344,Comic,1977,1494
37,9,BookNum7345,Mystery,1898,1814
29,3,BookNum7346,Thriller,1974,131
40,1,BookNum7347,Historical,2000,819
16,2,BookNum7348,Mystery,1859,897
49,19,BookNum7349,Children,1884,1957
15,4,BookNum7350,Mystery,1929,254
12,14,BookNum7351,Mystery,1985,549
46,1,BookNum7352,Thriller,1829,1913
7,20,BookNum7353,Mystery,2018,1027
16,15,BookNum7354,Children,1995,1549
26,11,BookNum7355,Thriller,1918,774
29,5,BookNum7356,Western,1915,1749
24,7,BookNum7357,Fiction,1855,1977
24,12,BookNum7358,Western,2020,1640
23,4,BookNum7359,Horror,1880,1475
14,13,BookNum7360,Thriller,1815,1858
20,12,BookNum7361,Western,1838,1264
38,17,BookNum7362,Horror,1868,947
49,4,BookNum7363,Western,1903,454
47,15,BookNum7364,Historical,1990,823
13,12,BookNum7365,Historical,1933,626
19,4,BookNum7366,Fiction,1841,515
23,20,BookNum7367,Mystery,2010,1544
21,20,BookNum7368,Comic,1873,322
47,15,BookNum7369,Western,1810,51
26,13,BookNum7370,Horror,1862,288
38,19,BookNum7371,Children,1894,73
36,11,BookNum7372,Historical,2003,1902
13,2,BookNum7373,Western,1807,94
7,9,BookNum7374,Thriller,1886,1146
33,9,BookNum7375,Children,1888,1469
44,1,BookNum7376,Children,2014,541
6,16,BookNum7377,Western,1971,1030
47,3,BookNum7378,Fiction,1895,992
3,17,BookNum7379,Mystery,1921,1771
39,2,BookNum7380,Horror,1875,484
34,3,BookNum7381,Thriller,1992,1009
1,15,BookNum7382,Thriller,1997,967
30,11,BookNum7383,Comic,1872,241
27,8,BookNum7384,Mystery,2010,1389
2,17,BookNum7385,Comic,1805,967
14,14,BookNum7386,Fiction,1994,48
37,10,BookNum7387,Mystery,2004,680
28,13,BookNum7388,Thriller,1935,1466
21,13,BookNum7389,Western,1869,617
38,6,BookNum7390,Mystery,2014,799
34,14,BookNum7391,Horror,1835,1123
29,11,BookNum7392,Mystery,1962,210
16,18,BookNum7393,Mystery,1876,1530
44,13,BookNum7394,Thriller,1978,1009
3,7,BookNum7395,Horror,1830,1871
3,15,BookNum7396,Mystery,1976,983
22,4,BookNum7397,Horror,2020,932
30,17,BookNum7398,Children,1890,192
47,9,BookNum7399,Mystery,1924,1211
22,13,BookNum7400,Comic,1963,451
37,15,BookNum7401,Western,1901,391
2,6,BookNum7402,Western,1941,49
49,10,BookNum7403,Horror,1941,1144
27,13,BookNum7404,Fiction,1948,822
50,11,BookNum7405,Historical,1961,669
35,16,BookNum7406,Thriller,1845,56
36,5,BookNum7407,Comic,2009,1229
43,5,BookNum7408,Western,2005,1601
8,18,BookNum7409,Comic,1813,1700
3,3,BookNum7410,Horror,1869,911
18,16,BookNum7411,Horror,1882,610
44,13,BookNum7412,Horror,1824,1257
5,10,BookNum7413,Thriller,1874,276
28,2,BookNum7414,Children,1913,1999
50,3,BookNum7415,Children,1916,1683
10,16,BookNum7416,Children,1994,409
22,12,BookNum7417,Historical,1972,212
46,14,BookNum7418,Western,1839,1765
19,8,BookNum7419,Fiction,1841,1364
22,10,BookNum7420,Comic,1964,1494
50,15,BookNum7421,Western,1912,862
7,12,BookNum7422,Mystery,1903,127
4,18,BookNum7423,Thriller,1878,524
11,8,BookNum7424,Comic,1917,1762
16,19,BookNum7425,Historical,1830,1888
18,18,BookNum7426,Thriller,1969,25
50,11,BookNum7427,Horror,1898,120
40,5,BookNum7428,Horror,2003,1324
49,4,BookNum7429,Fiction,1892,702
17,6,BookNum7430,Comic,1917,907
39,1,BookNum7431,Thriller,1947,69
50,20,BookNum7432,Comic,1911,1094
36,15,BookNum7433,Fiction,1934,1811
47,4,BookNum7434,Historical,1882,1430
9,11,BookNum7435,Children,1878,1755
23,20,BookNum7436,Fiction,1967,1881
14,17,BookNum7437,Thriller,1850,268
15,10,BookNum7438,Children,1836,1989
39,5,BookNum7439,Mystery,1951,1647
42,13,BookNum7440,Fiction,1990,767
44,20,BookNum7441,Western,1996,1685
24,11,BookNum7442,Horror,1942,1752
40,15,BookNum7443,Horror,1966,267
22,8,BookNum7444,Historical,1971,1937
37,14,BookNum7445,Thriller,1855,1171
13,4,BookNum7446,Historical,2002,1418
47,2,BookNum7447,Children,1867,561
21,13,BookNum7448,Historical,1813,178
8,19,BookNum7449,Thriller,1956,1994
15,18,BookNum7450,Historical,1924,1640
29,16,BookNum7451,Western,1889,990
4,2,BookNum7452,Comic,1960,567
2,14,BookNum7453,Mystery,1837,924
19,1,BookNum7454,Comic,2007,249
2,13,BookNum7455,Horror,1965,816
6,1,BookNum7456,Mystery,1863,1224
16,15,BookNum7457,Comic,1977,420
12,19,BookNum7458,Thriller,1911,412
24,2,BookNum7459,Mystery,2006,297
13,5,BookNum7460,Children,1860,402
17,12,BookNum7461,Horror,1949,282
37,11,BookNum7462,Comic,1909,1100
36,10,BookNum7463,Mystery,1808,482
26,3,BookNum7464,Western,1820,846
2,3,BookNum7465,Historical,1902,1891
33,1,BookNum7466,Horror,1826,209
1,20,BookNum7467,Children,1948,1136
16,12,BookNum7468,Fiction,1918,1426
18,19,BookNum7469,Horror,1813,1946
5,6,BookNum7470,Comic,1830,53
34,12,BookNum7471,Western,1950,376
32,19,BookNum7472,Children,1871,626
2,12,BookNum7473,Historical,1953,297
41,1,BookNum7474,Thriller,1904,1764
35,13,BookNum7475,Fiction,1935,1719
3,1,BookNum7476,Historical,1861,1621
25,9,BookNum7477,Western,2020,431
9,8,BookNum7478,Mystery,1846,1790
28,12,BookNum7479,Western,1862,1692
25,2,BookNum7480,Children,1954,1542
49,7,BookNum7481,Historical,1893,662
5,11,BookNum7482,Mystery,1962,1728
16,17,BookNum7483,Fiction,1987,1357
45,7,BookNum7484,Horror,1816,999
45,6,BookNum7485,Fiction,1960,980
26,13,BookNum7486,Horror,1962,610
22,12,BookNum7487,Horror,1950,556
31,14,BookNum7488,Historical,2006,1910
44,4,BookNum7489,Historical,1924,490
19,10,BookNum7490,Horror,2006,1783
27,7,BookNum7491,Fiction,1886,1482
41,14,BookNum7492,Western,1997,1956
5,15,BookNum7493,Western,1833,476
50,4,BookNum7494,Fiction,1914,1799
27,8,BookNum7495,Western,1946,627
25,11,BookNum7496,Historical,1990,246
