CustomerID,OrderDate,total
18232,2021-12-01,5438
18226,2020-02-25,6881
9311,2021-04-02,3325
13995,2020-12-02,4035
13315,2022-06-29,1980
17159,2021-11-19,3081
16291,2022-02-13,2160
1695,2021-12-02,5347
15133,2020-02-09,5298
6610,2022-03-01,1108
2017,2022-09-02,2894
11386,2020-11-16,2513
3935,2022-03-20,5446
12965,2021-10-10,2660
11642,2022-01-04,4764
6746,2021-11-07,1858
5269,2022-11-25,6210
4405,2022-07-29,674
11578,2022-12-10,4369
18738,2020-01-11,3523
9718,2020-01-20,8389
11687,2020-02-04,10067
18455,2022-07-19,9938
16728,2022-04-23,3303
1288,2021-03-12,4059
2903,2022-07-04,7573
16726,2020-01-23,757
19592,2022-04-16,5485
3209,2020-12-02,1767
16241,2022-12-16,2444
9285,2021-10-04,4918
3233,2022-11-16,4511
17950,2021-04-03,2651
14756,2020-02-19,2675
17593,2021-03-13,4264
6039,2021-09-26,4311
10259,2021-09-27,4055
607,2021-05-06,2601
5295,2021-11-12,4007
6892,2020-05-07,8009
17316,2022-01-01,3626
17073,2021-04-13,6595
18888,2022-05-26,2575
18015,2022-07-03,3856
10313,2022-10-29,3235
318,2022-11-22,4899
4708,2021-06-05,6289
10987,2021-04-07,3805
10336,2022-04-17,7683
846,2022-05-23,1869
6561,2020-12-02,2164
16358,2022-11-04,2318
2445,2020-11-03,1042
18662,2020-03-27,3221
2698,2020-04-02,8339
1381,2022-05-17,1656
6234,2021-01-17,9368
167,2021-12-07,2913
13249,2021-09-01,3388
16340,2020-10-06,4041
10286,2021-11-13,1827
2620,2022-08-11,3265
662,2020-02-24,5765
4753,2022-05-07,2693
3276,2021-09-23,3513
15936,2022-10-20,1856
17278,2022-06-06,4141
17907,2020-11-19,2686
4856,2022-08-28,4239
453,2022-10-01,4842
13135,2022-04-12,2114
336,2020-04-21,4163
16917,2020-06-13,2879
15255,2020-08-03,5281
12642,2020-10-28,4851
12240,2021-06-24,5942
18552,2020-05-17,4570
24,2021-10-09,6586
3840,2021-02-21,1350
14163,2020-10-05,2155
13073,2020-03-29,4063
9111,2021-10-13,7475
3960,2020-02-27,3378
1255,2022-05-21,4894
10347,2020-05-17,4408
10814,2022-11-16,5556
9029,2021-03-16,5673
12009,2020-02-01,2365
7636,2022-09-18,3420
8099,2021-02-06,4232
2195,2021-10-11,2447
7614,2022-06-16,5000
1806,2020-11-20,2415
7408,2021-03-19,183
6611,2022-09-24,5633
9303,2020-07-06,3330
11407,2022-03-29,3813
8157,2021-12-29,5429
8783,2020-04-24,6618
2468,2021-08-08,1124
4451,2020-08-05,655
7548,2022-11-28,1082
18223,2021-05-05,6834
15665,2022-07-14,3217
9760,2021-08-29,4717
5162,2022-07-15,6801
4046,2020-10-14,7108
11061,2021-09-30,4271
14957,2020-04-04,1253
15454,2020-08-31,1886
18523,2020-08-29,2958
4173,2021-07-09,3359
13930,2022-08-31,6427
16148,2022-05-03,1504
15979,2021-03-31,1898
8546,2021-11-09,8465
12667,2022-09-16,5968
15150,2020-07-17,1184
5640,2021-07-19,4792
13330,2021-05-18,4775
17112,2022-12-24,2828
1470,2020-02-08,5936
13842,2022-07-04,2499
18172,2020-01-02,5500
8731,2020-11-09,1527
5518,2022-09-08,880
19350,2020-12-27,2295
2945,2020-03-02,3664
8773,2022-10-16,1567
8656,2021-01-17,2418
17390,2022-07-06,5537
7970,2020-12-18,2634
5642,2020-02-07,3439
17455,2022-01-08,5890
11471,2021-08-04,2637
11889,2022-01-13,7825
12739,2022-03-12,1287
16667,2020-11-20,3564
16678,2022-09-06,3227
7678,2021-01-04,5707
8257,2021-08-21,4569
652,2021-10-20,2682
14967,2020-03-11,2236
16760,2020-04-12,2858
18820,2021-10-16,5959
12205,2022-07-19,2428
1934,2022-06-21,6450
18954,2021-08-20,5719
15663,2020-02-03,4533
13440,2022-08-21,5528
3422,2022-08-02,2506
16351,2021-12-23,4835
2643,2021-11-15,2720
19083,2020-08-21,2490
3367,2022-01-18,2506
3239,2022-10-21,4633
6865,2021-01-22,2747
6309,2022-01-09,6145
13544,2020-02-07,2603
11139,2020-12-29,1683
8577,2022-09-21,3030
13144,2022-02-19,3387
12797,2022-11-13,4542
8492,2022-06-11,4096
14249,2020-05-14,5832
10171,2020-07-16,2523
3315,2022-04-11,3299
18997,2022-01-21,3694
3465,2021-10-15,1563
3765,2021-12-04,6698
8630,2020-12-18,6305
18185,2022-08-03,7267
17723,2022-02-25,8745
9936,2020-02-20,1933
18099,2021-08-22,3212
5616,2022-05-06,6697
3510,2020-07-26,2823
10274,2020-06-24,5304
10095,2021-11-01,3542
13615,2020-05-14,6717
17706,2021-03-01,5221
4807,2021-10-27,4907
15202,2021-07-12,2782
3568,2020-11-05,3159
2485,2022-11-08,3810
8234,2021-01-28,7494
13859,2020-05-08,2773
11135,2020-05-24,2896
5527,2021-09-27,3243
19207,2021-02-03,2987
7865,2020-01-12,2534
10809,2021-08-10,2046
8122,2021-08-27,6249
9030,2020-10-03,2401
1247,2020-10-31,1832
17141,2022-06-26,3577
8084,2020-03-23,7819
6566,2022-11-02,5783
463,2020-03-08,5019
17385,2021-03-25,1477
10915,2021-01-15,3126
2987,2022-06-22,3647
1471,2021-07-18,650
18868,2021-01-20,5268
5509,2020-07-07,2723
2548,2020-04-10,3007
16482,2020-01-07,5735
13562,2020-02-13,1363
4561,2022-07-12,5346
1823,2022-07-08,7302
19311,2021-12-24,7491
8264,2021-03-23,4307
15093,2021-05-17,3183
14469,2020-03-27,639
18779,2021-12-16,2563
12691,2022-06-14,8174
7751,2020-04-11,6053
13627,2022-04-17,3656
15169,2021-08-17,3855
19603,2021-01-10,3480
13951,2022-05-23,4046
5504,2021-05-03,4845
798,2021-08-04,4348
1153,2021-06-15,5542
8470,2021-08-27,6390
14396,2021-06-22,2623
9844,2020-04-14,7745
4466,2022-03-09,1757
5409,2020-10-04,1108
18385,2022-05-03,6655
8511,2020-04-05,3147
15901,2020-11-26,2129
15595,2021-07-03,3211
1708,2020-04-02,1674
1352,2021-05-17,2227
12450,2021-02-15,5003
15351,2020-04-28,2388
16783,2022-08-05,2144
8528,2022-01-26,4954
951,2021-11-10,6718
13717,2021-04-25,2353
5427,2021-10-04,1157
4154,2020-01-07,3547
13590,2022-06-10,4691
15124,2020-12-28,2409
3808,2021-05-07,4642
13668,2020-06-09,2961
11875,2020-06-24,1184
10829,2021-07-13,3522
431,2021-03-19,3145
17889,2020-12-13,5553
7702,2021-05-06,2417
9967,2021-05-28,8260
3189,2021-11-01,4774
16078,2021-05-01,5539
19706,2021-07-07,2355
16751,2020-10-11,5012
18877,2022-04-07,2732
1013,2021-03-17,3970
1734,2022-11-08,4973
9591,2020-03-07,3713
12473,2021-05-16,2579
4067,2020-04-19,4532
17809,2022-12-18,688
15119,2020-03-02,1762
17959,2021-10-03,6164
15754,2022-10-30,2656
10157,2021-01-17,3057
15185,2022-03-24,3869
16843,2020-08-28,810
12338,2022-03-13,2450
2558,2022-05-27,3481
4306,2021-01-17,5139
6738,2021-01-02,2080
13263,2020-08-10,3163
9096,2022-05-02,6840
17883,2022-07-18,5478
3265,2020-03-09,2947
7793,2022-01-17,3485
4069,2020-10-10,6626
15460,2020-05-26,3236
541,2022-12-22,5077
6105,2020-03-06,5124
15099,2020-10-19,6166
15142,2020-09-04,2650
11418,2022-11-30,4508
7994,2022-06-14,2607
19199,2022-12-15,3093
18239,2021-03-20,2386
7856,2021-03-03,2480
10145,2021-11-11,4985
3383,2021-05-15,10439
15810,2022-05-15,4470
10438,2020-09-12,4103
13449,2020-02-28,5988
1125,2021-05-18,1508
3238,2020-01-16,3745
10091,2022-02-21,1130
9087,2022-01-11,7027
11124,2020-12-12,5213
11812,2020-12-08,4716
8063,2022-09-05,1203
11762,2022-09-08,4145
13225,2022-06-18,2198
2754,2022-06-19,6914
10792,2021-10-22,4707
10964,2021-08-26,6332
15426,2021-10-20,3292
6677,2020-10-11,7426
12053,2021-09-16,9722
18117,2020-02-13,4187
18129,2022-11-25,2290
2573,2020-05-04,5729
2419,2021-03-30,4438
14217,2020-06-26,3116
5321,2020-10-11,2569
2405,2022-07-03,3759
12124,2022-05-26,6042
9468,2020-04-15,4777
19182,2021-07-04,1536
19297,2021-11-25,3598
6626,2021-03-19,6209
13593,2022-06-10,4471
15474,2021-11-28,5345
19552,2022-05-25,4687
44,2020-05-07,3595
19716,2022-07-11,2416
3862,2020-07-25,2368
1996,2020-10-22,3431
18502,2020-04-13,2473
1185,2020-04-28,4587
4263,2021-04-24,2844
3411,2022-06-24,4253
18869,2021-08-01,3898
13069,2020-08-11,2374
14431,2020-09-16,2312
12971,2021-01-07,5456
10872,2022-03-20,9021
686,2020-02-24,4590
5795,2020-10-23,5876
2184,2021-08-07,4177
5043,2022-10-24,4743
2254,2021-07-08,796
18215,2021-03-19,3773
18524,2021-12-16,1586
10854,2020-05-23,8486
9819,2022-10-31,4520
11164,2020-07-27,1775
3467,2022-07-23,5297
4108,2022-03-13,2831
4847,2022-05-21,6823
10500,2021-09-16,4790
19105,2022-09-10,4006
9696,2021-08-18,7365
771,2022-05-11,3269
18416,2021-05-18,4649
6844,2022-01-11,3258
1364,2020-10-16,3784
6265,2022-06-26,5305
6962,2021-02-16,5004
11833,2022-09-30,7099
5334,2020-06-19,8487
7372,2020-10-15,2728
2432,2022-01-17,48
13211,2022-08-29,7016
17690,2021-04-15,6195
12583,2020-02-16,5744
16366,2021-02-03,2423
15893,2020-05-21,4179
4961,2021-10-30,5003
12766,2020-12-02,2463
11253,2020-02-25,5631
18027,2020-04-09,3866
7624,2021-04-18,3669
19378,2020-06-21,3152
952,2020-03-20,4418
16506,2022-01-25,2047
18991,2020-10-11,7201
11620,2021-07-22,5851
13077,2020-05-02,1619
5813,2020-12-23,3841
18472,2020-03-12,3925
7403,2021-01-14,769
835,2022-08-08,1162
6422,2020-02-08,6765
6719,2021-07-09,6551
5269,2021-04-09,3213
13943,2021-06-09,959
8293,2021-09-14,8829
3353,2022-03-20,6122
15638,2022-06-21,5190
16425,2020-11-30,1941
7728,2020-10-28,6879
18249,2022-07-12,9397
14227,2022-07-14,5259
12452,2021-01-20,3448
12646,2021-08-15,4540
9480,2022-02-16,2907
3865,2020-10-26,3779
17126,2021-01-09,711
12036,2021-11-25,7095
6823,2022-12-06,3625
17415,2021-10-06,2025
3734,2021-03-14,8240
15704,2022-11-23,1627
5878,2021-10-04,4950
5456,2021-01-15,3061
4084,2022-06-18,2467
13078,2021-09-21,3682
1722,2021-07-01,5424
877,2022-12-14,1186
3842,2020-05-05,5774
19494,2021-03-11,1824
8044,2021-09-26,5841
12839,2021-09-28,7226
7286,2022-10-16,4906
3814,2022-06-08,6570
7296,2020-01-28,4649
12034,2022-03-06,3689
11870,2020-08-19,2612
12671,2022-05-11,4399
9077,2021-02-27,4521
7318,2022-06-06,9755
11893,2022-12-11,4850
10391,2020-09-18,1648
13280,2020-06-30,6342
3270,2021-03-04,3875
2028,2022-04-05,4202
19685,2021-10-24,5282
8311,2020-09-10,3248
18928,2021-01-14,1573
11083,2022-10-02,758
2118,2020-02-24,4207
18026,2021-01-07,1651
1731,2020-11-13,2587
12118,2021-10-15,5581
8247,2020-11-04,2590
8105,2022-08-30,1932
19320,2022-05-07,4415
1343,2022-11-15,5803
2528,2020-04-26,3243
3922,2022-09-08,3826
9377,2022-06-05,3021
11743,2022-04-21,5348
3856,2022-09-10,5432
14122,2021-07-10,3194
7734,2022-08-14,3479
7682,2021-10-22,2281
5508,2022-05-16,4369
3821,2021-10-30,2829
4267,2022-09-26,2625
15407,2022-12-30,5330
8400,2021-01-12,3847
4210,2021-06-05,5601
17704,2021-01-15,3528
18752,2021-12-25,641
13631,2020-11-09,7321
12592,2022-12-07,3917
11073,2022-03-30,4852
598,2020-06-26,1375
3110,2020-12-22,4923
334,2021-04-27,2711
18905,2021-12-19,5342
13682,2021-12-30,3855
1287,2020-04-26,5713
4691,2022-01-10,3008
6908,2020-08-26,1666
15668,2020-10-03,7209
7478,2020-05-23,4311
9639,2021-02-01,2867
3124,2022-10-25,5614
9888,2022-12-08,8782
4211,2022-02-01,2692
7135,2021-12-16,4709
19110,2021-06-11,5263
13197,2020-12-27,8114
18419,2020-11-16,3688
4355,2021-05-22,2962
10754,2022-04-13,6652
796,2021-12-17,5754
5945,2021-09-01,4144
8729,2021-05-09,3824
14459,2020-12-21,1151
17930,2022-06-11,2310
14987,2022-10-31,2233
879,2022-09-08,2746
13333,2020-08-22,4100
13723,2022-12-06,3059
10191,2020-02-29,5463
5882,2022-09-14,6667
1761,2021-09-28,7614
14199,2021-05-03,5554
16407,2022-09-22,2770
4059,2022-08-04,1864
12008,2021-02-07,2313
3393,2022-01-03,2312
17366,2020-01-27,4464
12734,2022-08-17,7294
11840,2020-01-19,2232
7063,2020-02-07,4523
16414,2020-11-17,5589
4565,2020-08-09,3835
13877,2020-08-19,1819
19190,2022-12-05,1360
9509,2021-06-17,3458
14145,2020-04-19,2386
15032,2022-03-16,4851
7562,2022-03-14,2034
9760,2022-06-27,1419
9207,2020-03-01,3803
18881,2022-07-10,4014
14612,2020-05-26,5761
11520,2021-01-07,2725
4753,2021-09-14,2716
18855,2022-11-13,4410
17167,2021-02-21,3667
4303,2022-08-09,5221
2762,2022-09-07,3680
343,2021-09-14,7886
3355,2022-01-30,4025
2301,2020-04-06,5738
19335,2020-02-28,5007
16732,2022-01-28,3241
12743,2021-10-15,4991
760,2021-05-16,4187
13279,2021-10-26,12461
17978,2021-09-11,5567
10817,2022-02-17,3235
977,2022-10-07,2715
8470,2020-01-24,5412
10182,2022-06-23,1757
9067,2020-07-14,2713
11308,2020-09-09,6132
19893,2021-11-11,5332
9954,2020-10-28,4674
16456,2020-01-06,5656
10879,2022-05-03,1949
9176,2020-01-05,1801
5778,2020-12-01,2561
13140,2020-01-22,7821
9577,2020-10-27,942
7202,2021-03-20,2872
16567,2020-03-01,1916
1223,2021-09-19,3570
956,2022-09-18,2318
17693,2022-02-13,6443
12711,2022-05-02,5527
11033,2021-08-01,4373
813,2021-04-18,1941
15774,2021-03-18,4383
2552,2022-05-28,2701
16192,2020-11-17,3582
1195,2022-12-07,5943
11326,2022-03-05,918
16512,2021-02-17,57
6242,2020-06-21,5789
10074,2021-11-13,2735
16691,2021-04-08,4440
12483,2022-02-05,4383
18055,2020-10-25,2318
7208,2022-11-10,2346
14492,2022-01-14,3522
16515,2020-02-20,4983
18506,2022-05-06,5403
9362,2021-12-11,3088
7996,2021-01-23,1299
8239,2021-07-06,1865
6579,2021-01-05,5810
575,2020-08-17,4355
3029,2022-08-28,3077
10433,2021-07-14,10988
118,2021-06-02,6243
13178,2020-08-29,1567
13498,2021-07-31,4390
14807,2022-07-27,1373
7263,2022-12-21,3893
4549,2021-01-22,4559
12701,2022-04-21,4135
9205,2021-08-20,3432
12189,2022-07-18,3543
12327,2022-04-22,4004
14649,2021-07-01,2618
14156,2020-12-18,6094
19406,2022-12-09,1558
3554,2020-06-04,3364
15663,2022-01-27,3643
5391,2022-06-18,2614
8011,2020-02-25,3773
11649,2020-08-09,3271
11726,2021-12-25,3658
2834,2020-07-05,1214
12640,2021-07-17,5694
1206,2021-08-15,2226
8752,2021-05-21,3494
15947,2020-07-19,6160
7513,2020-01-08,6174
12064,2022-02-11,3530
13979,2021-05-13,3119
19457,2022-09-11,824
13593,2021-11-03,3786
13727,2021-05-23,5158
11430,2021-04-13,2764
19354,2022-12-24,4234
515,2022-04-14,5384
2258,2021-06-15,4902
5719,2022-04-15,3268
8098,2020-10-17,3034
5222,2021-04-20,4181
12277,2020-09-21,6959
19420,2022-02-19,3470
17675,2021-11-15,2109
7414,2021-09-25,2788
10083,2021-03-13,5157
16755,2022-08-09,5151
7748,2022-07-10,8491
16547,2021-06-19,6554
14880,2021-08-28,5898
532,2022-09-30,6455
7325,2021-01-09,2457
9434,2020-01-31,9563
415,2020-06-29,2793
19023,2022-05-26,4105
6809,2020-12-13,4101
16388,2020-12-07,2619
18913,2021-01-05,2173
1528,2022-05-28,4174
12812,2021-12-31,2486
13818,2021-11-16,4590
12420,2021-05-04,6516
9222,2022-06-18,5712
10719,2022-07-07,6785
19632,2022-08-29,368
8331,2022-05-13,3216
5643,2022-10-09,1943
8469,2020-10-20,2588
8752,2022-12-29,2339
18469,2022-06-28,5120
16201,2021-02-27,3911
16122,2021-08-31,4298
1902,2022-12-07,3334
427,2021-04-06,1457
9125,2020-12-15,5023
6540,2020-06-11,2110
15071,2020-03-05,4799
13261,2021-05-28,3027
1823,2021-01-15,7525
9606,2022-12-26,6114
13529,2020-02-01,3049
18380,2020-10-22,8768
7860,2020-09-04,3281
19482,2021-11-23,3790
2749,2020-06-26,6558
1855,2020-03-04,6485
10226,2022-04-16,3556
8478,2020-05-08,3546
17169,2022-12-22,2363
8537,2022-09-24,6308
18113,2022-07-22,1098
13839,2021-04-29,4461
10399,2022-01-25,3957
7575,2020-10-01,7181
1435,2022-03-19,1781
12551,2022-02-12,3474
17389,2022-10-17,4366
10407,2022-04-23,6753
1142,2021-03-14,1867
2235,2022-03-18,1915
5596,2020-03-24,5683
4381,2020-10-30,2751
1333,2020-04-11,3025
9189,2022-11-12,1442
8988,2021-03-21,839
9258,2022-08-15,3196
10638,2020-05-18,6598
11680,2020-05-18,1024
2917,2022-09-26,4024
8510,2020-06-03,4017
2122,2020-06-22,1437
1702,2022-10-26,9176
6774,2021-08-16,3451
9201,2021-09-24,102
15820,2021-09-27,4023
8747,2021-11-02,2921
14462,2021-01-13,7475
7067,2021-11-15,1307
14460,2021-06-24,1386
13489,2022-03-01,7499
13906,2020-08-07,1607
12746,2021-02-02,7721
4362,2020-04-10,8193
17502,2020-04-19,1841
3875,2022-02-06,7133
3385,2022-01-16,5157
15799,2020-12-04,4019
13156,2021-04-28,1939
16425,2022-05-22,4872
9361,2022-02-24,1445
9759,2022-05-23,5518
13327,2022-07-18,2764
1134,2020-10-29,3803
16452,2021-07-27,4478
11027,2022-09-07,5028
546,2022-07-25,4939
13328,2022-01-23,4588
7970,2021-02-28,6643
9748,2020-06-09,4871
1782,2021-11-05,2427
511,2020-07-31,5374
16604,2021-09-08,2708
15443,2021-01-02,1936
4320,2020-04-07,1451
5329,2022-09-21,5612
10980,2021-06-06,1663
6747,2022-07-27,3690
15032,2021-09-14,5051
4684,2022-08-06,6620
8165,2021-06-23,4536
1478,2021-07-07,7237
4974,2021-06-08,5080
4366,2022-03-03,7829
13218,2021-10-06,3308
17587,2021-11-07,6317
10575,2020-08-30,368
871,2022-07-12,3642
10638,2022-04-24,4598
4477,2021-03-20,4904
8985,2021-03-20,3464
12242,2021-11-09,1847
14338,2022-01-11,5797
19105,2021-03-16,4105
14976,2020-09-24,6083
13379,2022-09-26,2405
4380,2021-06-03,6895
16598,2020-10-07,1012
957,2022-11-11,1185
15948,2022-02-10,4029
12322,2021-09-23,3666
2494,2020-05-31,5399
18717,2022-05-22,6091
13200,2021-12-12,661
3710,2022-08-08,5963
9020,2020-04-16,5052
14156,2021-08-07,2121
15595,2022-03-19,6885
4761,2022-04-22,3080
8876,2021-04-06,5181
13414,2022-02-23,4384
12075,2022-09-08,5481
1853,2020-08-09,1668
5432,2020-04-11,4726
18791,2022-04-01,5794
3277,2021-04-18,1701
10496,2022-07-10,2282
8755,2021-09-27,4104
6379,2021-12-10,3336
16933,2022-01-04,6136
14316,2021-10-25,5026
7972,2021-06-20,658
4575,2020-02-17,2516
1973,2021-10-11,3349
10536,2020-04-11,5183
10976,2022-12-27,1862
9050,2022-04-05,7671
11180,2022-02-15,3460
7298,2020-03-01,3355
4233,2021-11-11,2014
11513,2022-01-20,2371
15497,2020-01-21,8172
17336,2022-10-31,2479
9282,2020-07-05,3852
8130,2021-12-04,5962
6701,2020-01-26,6375
851,2021-04-26,7448
16689,2020-02-17,1926
3289,2022-01-27,4254
3783,2020-02-09,3416
18722,2020-04-23,2878
18350,2020-10-09,2269
5844,2021-07-30,4352
14189,2021-07-08,3721
2430,2021-03-12,4708
18189,2021-01-26,4188
3295,2022-02-22,5470
13830,2021-06-23,1542
13499,2020-02-21,5301
18142,2022-09-04,3728
6067,2020-12-31,4461
18541,2021-05-10,405
14981,2020-12-05,1359
858,2020-01-19,3640
2213,2021-11-13,2389
3075,2021-11-05,4473
10232,2020-12-16,5032
10549,2020-03-04,5882
13057,2022-02-12,3793
4636,2022-04-04,3544
13833,2021-11-23,6171
11579,2020-03-24,6061
3160,2022-03-25,7066
263,2022-04-02,1107
10686,2021-05-16,2835
10300,2021-11-16,12673
10348,2022-11-28,3097
13932,2020-08-12,2597
12787,2021-10-15,3594
14222,2022-04-18,2898
635,2022-04-29,3084
7958,2021-02-15,6308
19139,2022-06-22,2800
12932,2022-10-31,3290
1512,2021-05-15,1374
1692,2021-01-30,3609
11254,2022-04-27,3790
18470,2022-03-21,3397
15481,2022-02-22,1556
10987,2021-04-10,2549
13071,2020-03-09,5197
12198,2021-02-19,4735
1882,2020-06-18,7692
17465,2021-04-27,4640
10709,2021-10-08,3406
18237,2021-06-10,3785
3843,2021-01-29,2969
375,2021-08-26,4455
4181,2021-02-28,5643
6506,2022-09-26,6314
3419,2021-02-24,288
16460,2021-01-13,4244
19801,2020-03-09,2075
5798,2022-08-02,3417
6356,2022-05-04,530
18361,2022-09-21,4605
5109,2022-12-27,3444
8475,2020-03-05,4345
9063,2021-08-25,8526
18536,2020-08-12,1437
19853,2020-11-08,545
6517,2021-08-21,3094
4741,2021-08-17,2438
18488,2021-06-27,2962
3695,2021-04-15,1871
6359,2020-04-02,2525
14705,2021-09-15,2501
5043,2022-06-20,2562
7234,2022-07-12,9154
11937,2022-11-03,3659
3428,2020-03-22,2703
2593,2020-03-15,3639
17728,2021-02-23,3920
5651,2022-05-01,2256
12234,2021-10-21,2242
464,2020-08-04,3991
12215,2022-10-13,1263
18265,2020-10-26,573
4085,2020-03-20,1593
12637,2021-04-30,1582
7939,2020-12-26,4245
8009,2020-09-27,5657
6862,2021-02-16,4202
14484,2021-04-24,4615
4144,2020-05-12,5058
8007,2021-07-20,916
5164,2022-08-16,7378
14468,2022-01-30,6128
4583,2021-11-12,6202
707,2020-09-25,5944
1044,2021-10-20,5260
10648,2020-09-17,1504
11935,2022-08-11,2224
17221,2020-08-26,2930
2061,2020-12-30,4728
2411,2020-06-16,6198
7982,2022-01-25,3403
12346,2021-10-05,1430
9009,2022-08-15,5028
15242,2020-11-20,7994
6930,2022-02-01,2380
14377,2020-11-13,2216
1069,2022-11-25,5157
5737,2021-06-01,1988
13671,2020-12-23,5997
3257,2021-11-11,2539
14663,2021-05-08,2481
18937,2021-11-10,3705
8596,2022-05-30,4750
10591,2020-04-29,1660
1852,2022-07-15,3654
11168,2021-09-03,8350
5028,2022-10-04,32
15667,2022-07-12,5050
16414,2020-06-04,3867
12105,2022-01-24,7040
15276,2020-03-28,5904
2933,2020-12-26,4853
16959,2020-12-17,5891
4063,2020-08-31,3010
3023,2021-02-19,3116
19905,2022-06-28,4704
1421,2020-07-30,4332
7367,2020-05-19,2581
2959,2021-02-19,4416
1407,2022-03-29,4530
10337,2021-03-18,2573
404,2020-10-29,1928
5629,2022-01-15,4598
11247,2022-10-03,3702
13158,2020-08-17,4202
13896,2021-07-24,6223
10457,2022-01-18,1903
16214,2022-11-21,1858
2249,2020-01-15,3034
10940,2022-11-27,4737
6577,2020-09-27,6748
9446,2021-02-07,497
14530,2022-07-22,2432
16079,2022-06-18,8807
8081,2022-07-17,6983
16255,2021-04-29,891
13721,2020-06-14,3377
9609,2020-06-08,626
13868,2022-08-13,576
11782,2020-08-01,4383
15024,2021-11-19,3599
19260,2021-02-01,3064
4482,2020-12-24,4602
14420,2020-11-21,2846
103,2021-09-28,8253
16241,2022-11-03,4177
16070,2022-01-01,3963
2677,2022-04-16,3254
19230,2020-02-11,1027
7798,2021-07-10,4549
6634,2020-04-23,3295
14497,2022-06-23,5215
2733,2021-09-12,9808
10285,2022-10-30,5603
16383,2020-04-01,2892
17144,2022-12-11,4021
3394,2021-06-26,2823
10613,2020-06-12,2865
5725,2020-06-24,2451
18728,2021-01-29,4644
12212,2022-05-24,1145
17424,2022-09-09,3690
12392,2022-07-13,2691
18746,2021-10-17,9138
1326,2020-02-05,3696
10099,2021-07-23,2652
19134,2022-08-27,6650
7299,2022-12-24,4973
13873,2021-11-30,4513
1140,2022-07-16,5442
14532,2022-06-16,3444
15058,2021-11-04,4853
9852,2021-11-19,4702
18631,2022-03-13,3633
1809,2021-08-01,5518
7478,2021-10-18,4244
1811,2022-10-18,2473
4293,2021-10-23,2233
18796,2020-04-05,3702
4798,2020-01-14,3491
13791,2021-05-05,1384
12870,2021-05-14,4366
15803,2020-11-10,10447
15351,2021-08-15,4426
2909,2022-09-28,5392
17138,2021-06-10,5757
6358,2020-05-25,1475
2067,2021-05-29,171
7968,2021-06-09,3552
5073,2022-04-03,4520
2941,2020-07-13,8450
4581,2021-09-13,5556
8794,2022-10-03,3469
18423,2022-10-02,5934
6566,2021-11-27,4656
12851,2022-10-05,3435
12542,2020-04-12,4155
7416,2020-02-26,6414
5085,2021-09-14,4490
6178,2021-08-08,2714
6982,2020-11-30,4029
11924,2021-09-16,927
7275,2021-03-23,3690
1267,2021-09-18,7469
18948,2022-03-26,8397
2851,2021-04-29,1763
5543,2021-12-01,10860
8471,2022-12-02,3595
14809,2022-03-13,1666
6455,2021-03-29,4490
15429,2021-10-14,9706
13546,2021-10-06,1227
12736,2021-09-03,3562
12860,2022-06-05,1376
2437,2021-12-22,1268
5516,2021-04-27,5167
11371,2020-01-30,4404
1193,2021-01-17,1534
18013,2020-04-09,7379
19779,2021-06-16,2904
12406,2021-12-09,4357
13173,2021-09-16,2868
16222,2022-05-17,8665
18909,2022-08-06,5929
15651,2021-01-12,2030
4258,2020-09-29,3704
3140,2021-10-04,4731
16811,2021-04-01,4300
13658,2022-02-09,4236
10384,2021-12-07,2576
10273,2020-08-10,2858
7335,2022-10-29,3496
2827,2022-09-13,1753
10691,2021-07-01,4579
13425,2021-06-20,3116
2150,2020-09-15,1410
